,ORDER_ID,CUSTOMER_ID,BPCODE,CREATE_DATE,UPDATE_DATE,STATUS,ORDER_ITEM_ID,MATNR,QUANTITY,TOTAL_PRICE
23,5822,15006,1100713925,2015-01-12 18:16:00,2015-01-12 19:40:00,PAID_SUCCESS,5581,19089069,1,29900.0
24,5841,15082,1100714080,2015-01-12 20:25:00,2015-01-12 20:31:00,PAID_SUCCESS,5601,19096195,1,16400.0
25,5961,15037,1100714092,2015-02-12 13:21:00,2015-02-12 13:32:00,PAID_SUCCESS,5704,19094073,1,12900.0
26,6041,15309,1100714293,2015-03-12 11:38:00,2015-03-12 11:40:00,PAID_SUCCESS,5781,19096177,1,8190.0
27,6361,16222,1100715592,2015-07-12 14:59:00,2015-07-12 15:09:00,PAID_SUCCESS,6081,19090822,1,6930.0
28,6482,16367,1100715869,2015-08-12 13:10:00,2015-08-12 13:15:00,PAID_SUCCESS,6203,19077278,1,3990.0
29,6482,16367,1100715869,2015-08-12 13:10:00,2015-08-12 13:15:00,PAID_SUCCESS,6204,19077274,1,2990.0
30,2121,21,1100658148,2015-10-15 11:49:00,2015-10-15 11:51:00,PAID_SUCCESS,2121,25017251,1,120.0
31,2122,21,1100658148,2015-10-15 11:58:00,2015-10-15 12:00:00,PAID_SUCCESS,2122,25017251,1,120.0
32,2462,4725,1100652466,2015-10-18 16:26:00,2015-10-18 16:35:00,PAID_SUCCESS,2406,19097657,3,8100.0
33,2462,4725,1100652466,2015-10-18 16:26:00,2015-10-18 16:35:00,PAID_SUCCESS,2407,19045725,1,6650.0
34,2661,5547,1100643684,2015-10-22 14:46:00,2015-10-22 14:58:00,PAID_SUCCESS,2581,19050594,1,29900.0
35,3281,8722,1100707010,2015-03-11 14:26:00,2015-03-11 14:54:00,PAID_SUCCESS,3201,19109912,1,5900.0
36,3281,8722,1100707010,2015-03-11 14:26:00,2015-03-11 14:54:00,PAID_SUCCESS,3202,19055598,1,10640.0
37,3281,8722,1100707010,2015-03-11 14:26:00,2015-03-11 14:54:00,PAID_SUCCESS,3203,19101639,1,2100.0
38,3522,9362,1100671979,2015-06-11 12:30:00,2015-06-11 12:31:00,PAID_SUCCESS,3442,19110590,1,12900.0
39,4381,11727,1100709922,2015-11-16 11:43:00,2015-11-16 11:55:00,PAID_SUCCESS,4261,19111094,1,23900.0
40,4381,11727,1100709922,2015-11-16 11:43:00,2015-11-16 11:55:00,PAID_SUCCESS,4262,19096338,1,5900.0
41,4381,11727,1100709922,2015-11-16 11:43:00,2015-11-16 11:55:00,PAID_SUCCESS,4263,19050212,1,22500.0
42,4401,5066,1100689191,2015-11-16 13:05:00,2015-11-16 13:06:00,PAID_SUCCESS,4264,19071269,1,13900.0
43,4601,12063,1100710251,2015-11-17 19:49:00,2015-11-17 19:53:00,PAID_SUCCESS,4441,59008117,1,20900.0
44,5081,13146,1100634457,2015-11-22 16:50:00,2015-11-22 16:53:00,PAID_SUCCESS,4901,19096187,1,3900.0
45,5401,13468,1100690377,2015-11-26 09:22:00,2015-11-26 09:29:00,PAID_SUCCESS,5221,19106682,1,3290.0
46,5401,13468,1100690377,2015-11-26 09:22:00,2015-11-26 09:29:00,PAID_SUCCESS,5222,19112395,1,1680.0
47,5401,13468,1100690377,2015-11-26 09:22:00,2015-11-26 09:29:00,PAID_SUCCESS,5223,19112403,1,1680.0
48,5541,14647,1100713157,2015-11-29 11:32:00,2015-11-29 11:37:00,PAID_SUCCESS,5361,19072327,1,36600.0
49,5761,15010,1100713927,2015-01-12 12:29:00,2015-01-12 12:33:00,PAID_SUCCESS,5532,19110639,1,19000.0
50,5861,15037,1100714092,2015-01-12 21:23:00,2015-01-12 21:26:00,PAID_SUCCESS,5621,19086661,1,7990.0
51,5861,15037,1100714092,2015-01-12 21:23:00,2015-01-12 21:26:00,PAID_SUCCESS,5622,19086666,1,4500.0
52,2402,4483,1100697661,2015-10-17 16:14:00,2015-10-17 16:17:00,PAID_SUCCESS,2362,19112184,1,19900.0
53,2421,4444,1100702677,2015-10-17 18:17:00,2015-10-17 18:59:00,PAID_SUCCESS,2381,19071113,18,34020.0
54,2621,5406,1100703832,2015-10-21 19:24:00,2015-10-21 19:27:00,PAID_SUCCESS,2541,19070089,1,11865.0
55,2722,3124,1100704391,2015-10-24 07:49:00,2015-10-24 07:51:00,PAID_SUCCESS,2642,19111300,1,3010.0
56,3141,8137,1100706452,2015-10-31 22:43:00,2015-10-31 22:55:00,PAID_SUCCESS,3061,19068789,1,8925.0
57,3221,8271,1100706710,2015-01-11 18:11:00,2015-01-11 18:27:00,PAID_SUCCESS,3141,59008845,1,19200.0
58,4741,12246,1100710437,2015-11-18 18:32:00,2015-11-18 18:47:00,PAID_SUCCESS,4601,25016092,1,39.0
59,4741,12246,1100710437,2015-11-18 18:32:00,2015-11-18 18:47:00,PAID_SUCCESS,4602,25016087,1,290.0
60,4741,12246,1100710437,2015-11-18 18:32:00,2015-11-18 18:47:00,PAID_SUCCESS,4603,25016091,1,39.0
61,4741,12246,1100710437,2015-11-18 18:32:00,2015-11-18 18:47:00,PAID_SUCCESS,4604,25017722,1,250.0
62,4741,12246,1100710437,2015-11-18 18:32:00,2015-11-18 18:47:00,PAID_SUCCESS,4605,25017489,1,390.0
63,4741,12246,1100710437,2015-11-18 18:32:00,2015-11-18 18:47:00,PAID_SUCCESS,4606,25017725,1,290.0
64,5042,13088,1100711275,2015-11-22 10:29:00,2015-11-22 10:34:00,PAID_SUCCESS,4862,19101668,1,5600.0
65,5883,15095,1100714101,2015-01-12 22:51:00,2015-01-12 23:02:00,PAID_SUCCESS,5641,19063489,1,6790.0
66,6063,13282,1100606439,2015-03-12 19:45:00,2015-03-12 19:47:00,PAID_SUCCESS,5803,19100689,1,26900.0
67,6063,13282,1100606439,2015-03-12 19:45:00,2015-03-12 19:47:00,PAID_SUCCESS,5804,19077062,1,3900.0
68,6122,15545,1100714493,2015-04-12 15:15:00,2015-04-12 15:18:00,PAID_SUCCESS,5842,19086647,1,3800.0
69,6122,15545,1100714493,2015-04-12 15:15:00,2015-04-12 15:18:00,PAID_SUCCESS,5843,19086639,1,1750.0
70,6122,15545,1100714493,2015-04-12 15:15:00,2015-04-12 15:18:00,PAID_SUCCESS,5844,59010018,1,25200.0
71,6201,15706,1100547715,2015-05-12 16:30:00,2015-05-12 16:37:00,PAID_SUCCESS,5922,19077105,1,9990.0
72,6201,15706,1100547715,2015-05-12 16:30:00,2015-05-12 16:37:00,PAID_SUCCESS,5921,19097694,1,3990.0
73,2141,3361,1100702326,2015-10-15 14:01:00,2015-10-27 14:58:00,PAID_SUCCESS,2141,19067854,1,12500.0
74,2541,4122,1100702444,2015-10-20 12:40:00,2015-10-20 12:44:00,PAID_SUCCESS,2481,19086648,1,6900.0
75,2541,4122,1100702444,2015-10-20 12:40:00,2015-10-20 12:44:00,PAID_SUCCESS,2482,19086655,1,3490.0
76,2601,5251,1100703703,2015-10-21 10:47:00,2015-10-21 11:39:00,PAID_SUCCESS,2521,19106901,1,6900.0
77,3201,8262,1100706646,2015-01-11 16:39:00,2015-01-11 16:44:00,PAID_SUCCESS,3121,19027676,1,7350.0
78,3282,8725,1100707017,2015-03-11 14:40:00,2015-03-11 14:44:00,PAID_SUCCESS,3204,19086647,2,7600.0
79,3282,8725,1100707017,2015-03-11 14:40:00,2015-03-11 14:44:00,PAID_SUCCESS,3205,19041351,1,2100.0
80,3282,8725,1100707017,2015-03-11 14:40:00,2015-03-11 14:44:00,PAID_SUCCESS,3206,19086639,1,1750.0
81,3441,8724,1100707006,2015-05-11 10:53:00,2015-05-11 10:56:00,PAID_SUCCESS,3361,59008061,1,15500.0
82,3701,9042,1100697072,2015-08-11 15:24:00,2015-08-11 15:26:00,PAID_SUCCESS,3621,19037264,1,13920.0
83,3701,9042,1100697072,2015-08-11 15:24:00,2015-08-11 15:26:00,PAID_SUCCESS,3622,19037401,1,5950.0
84,3701,9042,1100697072,2015-08-11 15:24:00,2015-08-11 15:26:00,PAID_SUCCESS,3623,19051734,1,13600.0
85,3961,10703,1100708596,2015-11-11 10:17:00,2015-11-11 10:22:00,PAID_SUCCESS,3861,19112395,1,1680.0
86,3961,10703,1100708596,2015-11-11 10:17:00,2015-11-11 10:22:00,PAID_SUCCESS,3862,19045815,1,1590.0
87,4781,12064,1100710536,2015-11-19 13:10:00,2015-11-19 13:15:00,PAID_SUCCESS,4641,19112395,2,3360.0
88,4901,8064,1100662011,2015-11-20 22:07:00,2015-11-20 22:11:00,PAID_SUCCESS,4721,19090826,1,4590.0
89,5345,13366,1100711854,2015-11-25 12:35:00,2015-11-25 12:38:00,PAID_SUCCESS,5146,19068835,1,15400.0
90,5501,14382,1100712757,2015-11-28 09:29:00,2015-11-28 10:09:00,PAID_SUCCESS,5321,19100789,1,32600.0
91,5621,14847,1100713704,2015-11-30 14:17:00,2015-11-30 14:29:00,PAID_SUCCESS,5441,59008124,1,23900.0
92,6081,14683,1100587065,2015-04-12 12:02:00,2015-04-12 12:03:00,PAID_SUCCESS,5821,19044412,1,4125.0
93,6081,14683,1100587065,2015-04-12 12:02:00,2015-04-12 12:03:00,PAID_SUCCESS,5822,19044407,1,3000.0
94,6081,14683,1100587065,2015-04-12 12:02:00,2015-04-12 12:03:00,PAID_SUCCESS,5823,19101655,1,2690.0
95,6181,8263,1100561933,2015-05-12 08:10:00,2015-05-12 08:13:00,PAID_SUCCESS,5901,19068803,1,13425.0
96,6421,16383,1100715852,2015-08-12 10:24:00,2015-08-12 10:39:00,PAID_SUCCESS,6141,59010274,1,23900.0
97,6501,16483,1100574144,2015-08-12 16:32:00,2015-08-12 16:35:00,PAID_SUCCESS,6221,19085404,1,7900.0
98,6561,3626,1100702008,2015-09-12 20:42:00,2015-09-12 20:54:00,PAID_SUCCESS,6281,59010074,1,9900.0
99,2502,4991,1100703519,2015-10-19 21:52:00,2015-10-19 21:59:00,PAID_SUCCESS,2442,19063976,1,6900.0
100,2981,6882,1100705344,2015-10-28 10:37:00,2015-10-28 10:39:00,PAID_SUCCESS,2901,19089077,2,7000.0
101,3861,10531,1100708489,2015-10-11 15:09:00,2015-10-11 15:12:00,PAID_SUCCESS,3781,19077273,1,2990.0
102,3981,10743,1100637236,2015-11-11 13:18:00,2015-11-15 17:30:00,PAID_SUCCESS,3881,19031477,1,6320.0
103,4501,11826,1100365469,2015-11-17 00:47:00,2015-11-17 00:50:00,PAID_SUCCESS,4341,19097434,1,17600.0
104,4561,3366,1100697823,2015-11-17 15:53:00,2015-11-17 15:59:00,PAID_SUCCESS,4401,59006899,1,0.0
105,4602,11944,1100710268,2015-11-17 20:26:00,2015-11-17 20:45:00,PAID_SUCCESS,4442,19063491,1,6230.0
106,4641,12076,1100681794,2015-11-17 22:46:00,2015-11-17 22:57:00,PAID_SUCCESS,4481,19111456,1,15900.0
107,4961,12668,1100710774,2015-11-21 14:57:00,2015-11-21 15:00:00,PAID_SUCCESS,4781,19110330,1,12900.0
108,4961,12668,1100710774,2015-11-21 14:57:00,2015-11-21 15:00:00,PAID_SUCCESS,4782,19097824,1,7900.0
109,5041,12885,1100711273,2015-11-22 10:19:00,2015-11-22 10:20:00,PAID_SUCCESS,4861,19110754,1,16100.0
110,5061,13103,1100711268,2015-11-22 14:53:00,2015-11-22 14:55:00,PAID_SUCCESS,4881,19110749,1,8610.0
111,5101,13164,1100710647,2015-11-22 18:16:00,2015-11-22 18:18:00,PAID_SUCCESS,4921,25017270,1,120.0
112,5101,13164,1100710647,2015-11-22 18:16:00,2015-11-22 18:18:00,PAID_SUCCESS,4922,25017268,1,120.0
113,5101,13164,1100710647,2015-11-22 18:16:00,2015-11-22 18:18:00,PAID_SUCCESS,4923,25015746,1,129.0
114,5161,13265,1100711772,2015-11-23 13:08:00,2015-11-23 14:18:00,PAID_SUCCESS,4961,59010162,1,5900.0
115,5281,13352,1100712164,2015-11-24 20:30:00,2015-11-24 20:36:00,PAID_SUCCESS,5081,19096148,1,7600.0
116,5481,14323,1100674754,2015-11-27 18:51:00,2015-11-27 18:53:00,PAID_SUCCESS,5301,19060219,1,5900.0
117,5522,14568,1100713136,2015-11-28 21:55:00,2015-11-28 21:58:00,PAID_SUCCESS,5343,19100902,2,1950.0
118,5522,14568,1100713136,2015-11-28 21:55:00,2015-11-28 21:58:00,PAID_SUCCESS,5344,19070055,1,9590.0
119,5641,14763,1100713738,2015-11-30 15:22:00,2015-11-30 15:47:00,PAID_SUCCESS,5461,19097678,1,10360.0
120,5661,14868,1100713781,2015-11-30 16:40:00,2015-11-30 16:43:00,PAID_SUCCESS,5481,19086674,1,12500.0
121,5701,13106,1100711270,2015-01-12 01:39:00,2015-01-12 19:39:00,PAID_SUCCESS,5503,19060298,1,8100.0
122,5701,13106,1100711270,2015-01-12 01:39:00,2015-01-12 19:39:00,PAID_SUCCESS,5504,19055592,1,16520.0
123,5701,13106,1100711270,2015-01-12 01:39:00,2015-01-12 19:39:00,PAID_SUCCESS,5505,19011555,1,3350.0
124,6941,13002,1100662115,2015-12-12 16:11:00,2015-12-12 16:28:00,PAID_SUCCESS,6601,19112184,1,17900.0
125,7281,18225,1100717953,2015-12-16 16:47:00,2016-06-01 08:27:00,PAID_SUCCESS,6903,19080297,1,27900.0
126,7281,18225,1100717953,2015-12-16 16:47:00,2016-06-01 08:27:00,PAID_SUCCESS,6904,19045920,1,21900.0
127,7821,19102,1100719444,2015-12-22 11:57:00,2015-12-22 15:38:00,PAID_SUCCESS,7421,19111300,1,3010.0
128,7821,19102,1100719444,2015-12-22 11:57:00,2015-12-22 15:38:00,PAID_SUCCESS,7422,19077275,1,2390.0
129,8861,3864,1100591001,2015-12-29 15:53:00,2015-12-29 15:55:00,PAID_SUCCESS,8361,19077769,1,2600.0
130,8861,3864,1100591001,2015-12-29 15:53:00,2015-12-29 15:55:00,PAID_SUCCESS,8362,19091988,1,3100.0
131,9321,17484,1100689476,2015-12-31 22:31:00,2015-12-31 22:33:00,PAID_SUCCESS,8761,19072320,1,34900.0
132,9602,21802,1100725670,2016-03-01 15:14:00,2016-03-01 15:17:00,PAID_SUCCESS,9022,19027081,2,910.0
133,10241,23124,1100727018,2016-10-01 00:12:00,2016-10-01 00:24:00,PAID_SUCCESS,9601,19110884,1,8690.0
134,10241,23124,1100727018,2016-10-01 00:12:00,2016-10-01 00:24:00,PAID_SUCCESS,9602,19062413,1,8960.0
135,11564,25483,1100729322,2016-01-20 22:20:00,2016-01-20 22:25:00,PAID_SUCCESS,10724,19062731,1,11600.0
136,11581,25082,1100729045,2016-01-21 11:36:00,2016-01-21 11:59:00,PAID_SUCCESS,10741,19110507,1,10900.0
137,12461,18462,1100718241,2016-01-28 08:55:00,2016-01-28 09:02:00,PAID_SUCCESS,11501,19101622,2,19800.0
138,12601,17087,1100697482,2016-01-28 16:00:00,2016-01-28 16:08:00,PAID_SUCCESS,11601,59008398,1,29900.0
139,12601,17087,1100697482,2016-01-28 16:00:00,2016-01-28 16:08:00,PAID_SUCCESS,11602,59008450,1,29500.0
140,12643,27206,1100731152,2016-01-28 23:05:00,2016-03-02 20:45:00,PAID_SUCCESS,11644,19114086,1,21900.0
141,12801,27445,1100731333,2016-01-29 21:36:00,2016-01-29 21:50:00,PAID_SUCCESS,11761,19072330,1,25900.0
142,12862,14683,1100587065,2016-01-30 06:27:00,2016-01-30 06:42:00,PAID_SUCCESS,11802,19100900,1,1725.0
143,12862,14683,1100587065,2016-01-30 06:27:00,2016-01-30 06:42:00,PAID_SUCCESS,11803,19106652,1,9900.0
144,12901,26034,1100731406,2016-01-30 14:00:00,2016-01-30 14:02:00,PAID_SUCCESS,11841,19101786,1,1470.0
145,12901,26034,1100731406,2016-01-30 14:00:00,2016-01-30 14:02:00,PAID_SUCCESS,11842,59007903,1,33900.0
146,12901,26034,1100731406,2016-01-30 14:00:00,2016-01-30 14:02:00,PAID_SUCCESS,11843,59001260,1,39900.0
147,12901,26034,1100731406,2016-01-30 14:00:00,2016-01-30 14:02:00,PAID_SUCCESS,11844,19044430,1,7050.0
148,12901,26034,1100731406,2016-01-30 14:00:00,2016-01-30 14:02:00,PAID_SUCCESS,11845,59008284,1,33900.0
149,12901,26034,1100731406,2016-01-30 14:00:00,2016-01-30 14:02:00,PAID_SUCCESS,11846,19108848,1,1470.0
150,12901,26034,1100731406,2016-01-30 14:00:00,2016-01-30 14:02:00,PAID_SUCCESS,11847,19101787,1,0.0
151,12961,27605,1100731647,2016-01-30 20:31:00,2016-07-02 17:54:00,PAID_SUCCESS,11901,19026148,1,8025.0
152,12981,27564,1100731496,2016-01-30 23:02:00,2016-01-30 23:07:00,PAID_SUCCESS,11921,19114017,1,1490.0
153,12981,27564,1100731496,2016-01-30 23:02:00,2016-01-30 23:07:00,PAID_SUCCESS,11922,19114015,1,1990.0
154,12981,27564,1100731496,2016-01-30 23:02:00,2016-01-30 23:07:00,PAID_SUCCESS,11923,19114016,1,2490.0
155,13023,18606,1100718373,2016-01-31 10:17:00,2016-01-31 10:21:00,PAID_SUCCESS,11963,19023000,1,6900.0
156,13081,27827,1100614782,2016-01-31 15:42:00,2016-01-31 20:49:00,PAID_SUCCESS,12021,19071522,1,2380.0
157,6721,17029,1100716536,2015-10-12 22:37:00,2015-10-12 22:41:00,PAID_SUCCESS,6412,19101668,1,5600.0
158,6821,17130,1100716645,2015-11-12 19:39:00,2015-11-12 20:07:00,PAID_SUCCESS,6481,19096160,1,6800.0
159,6821,17130,1100716645,2015-11-12 19:39:00,2015-11-12 20:07:00,PAID_SUCCESS,6482,19100904,1,975.0
160,7025,17123,1100716696,2015-12-12 22:57:00,2015-12-12 23:06:00,PAID_SUCCESS,6687,19055520,1,14900.0
161,7027,17518,1100717070,2015-12-12 23:56:00,2015-12-13 00:19:00,PAID_SUCCESS,6689,59006531,1,15900.0
162,7161,18043,1100717788,2015-12-15 17:22:00,2015-12-15 17:31:00,PAID_SUCCESS,6803,59010273,1,23900.0
163,7721,19106,1100527505,2015-12-21 14:48:00,2015-12-21 14:56:00,PAID_SUCCESS,7321,25016979,6,2940.0
164,8301,19902,1100720310,2015-12-25 22:14:00,2015-12-25 22:18:00,PAID_SUCCESS,7821,19110736,1,19905.0
165,8542,20303,1100721755,2015-12-27 20:27:00,2015-12-27 20:28:00,PAID_SUCCESS,8042,19090204,1,2790.0
166,8601,20422,1100721882,2015-12-28 10:29:00,2015-12-28 10:53:00,PAID_SUCCESS,8101,19035149,1,2200.0
167,8601,20422,1100721882,2015-12-28 10:29:00,2015-12-28 10:53:00,PAID_SUCCESS,8102,59001142,1,17900.0
168,8902,20942,1100722427,2015-12-29 17:49:00,2015-12-29 17:51:00,PAID_SUCCESS,8382,59010269,1,20900.0
169,10062,22583,1100726415,2016-07-01 12:10:00,2016-07-01 12:13:00,PAID_SUCCESS,9425,19096185,1,4290.0
170,10062,22583,1100726415,2016-07-01 12:10:00,2016-07-01 12:13:00,PAID_SUCCESS,9426,19077250,2,1980.0
171,10062,22583,1100726415,2016-07-01 12:10:00,2016-07-01 12:13:00,PAID_SUCCESS,9427,19023002,1,4200.0
172,10062,22583,1100726415,2016-07-01 12:10:00,2016-07-01 12:13:00,PAID_SUCCESS,9428,19077252,2,1980.0
173,10221,22193,1100727015,2016-09-01 22:47:00,2016-09-01 22:49:00,PAID_SUCCESS,9581,19045235,1,4340.0
174,10461,13842,1100712196,2016-12-01 09:14:00,2016-12-01 09:19:00,PAID_SUCCESS,9781,59011197,1,13900.0
175,10461,13842,1100712196,2016-12-01 09:14:00,2016-12-01 09:19:00,PAID_SUCCESS,9782,19111299,1,3010.0
176,10461,13842,1100712196,2016-12-01 09:14:00,2016-12-01 09:19:00,PAID_SUCCESS,9783,19110884,1,8690.0
177,11621,24903,1100728873,2016-01-21 18:47:00,2016-01-21 18:51:00,PAID_SUCCESS,10781,19114405,2,5320.0
178,11701,25728,1100729502,2016-01-22 12:36:00,2016-01-22 12:39:00,PAID_SUCCESS,10861,19111293,1,2800.0
179,11701,25728,1100729502,2016-01-22 12:36:00,2016-01-22 12:39:00,PAID_SUCCESS,10862,19111275,1,4900.0
180,11921,25202,1100729611,2016-01-23 18:49:00,2016-01-23 18:54:00,PAID_SUCCESS,11021,19114405,1,2660.0
181,12022,26124,1100730212,2016-01-24 16:14:00,2016-01-25 22:11:00,PAID_SUCCESS,11103,19088782,1,10500.0
182,12281,26603,1100730685,2016-01-26 14:55:00,2016-01-27 08:53:00,PAID_SUCCESS,11341,19114351,1,17900.0
183,12281,26603,1100730685,2016-01-26 14:55:00,2016-01-27 08:53:00,PAID_SUCCESS,11342,19086647,1,3800.0
184,12281,26603,1100730685,2016-01-26 14:55:00,2016-01-27 08:53:00,PAID_SUCCESS,11343,19112396,1,2380.0
185,12281,26603,1100730685,2016-01-26 14:55:00,2016-01-27 08:53:00,PAID_SUCCESS,11344,19042632,1,3900.0
186,12321,22902,1100726706,2016-01-26 20:05:00,2016-01-26 20:10:00,PAID_SUCCESS,11381,19114016,1,2490.0
187,12321,22902,1100726706,2016-01-26 20:05:00,2016-01-26 20:10:00,PAID_SUCCESS,11382,19114405,1,2660.0
188,7181,16489,1100636180,2015-12-15 22:18:00,2015-12-15 22:45:00,PAID_SUCCESS,6821,19086650,1,4900.0
189,7181,16489,1100636180,2015-12-15 22:18:00,2015-12-15 22:45:00,PAID_SUCCESS,6822,19086651,1,3590.0
190,7181,16489,1100636180,2015-12-15 22:18:00,2015-12-15 22:45:00,PAID_SUCCESS,6823,19086647,2,7600.0
191,7181,16489,1100636180,2015-12-15 22:18:00,2015-12-15 22:45:00,PAID_SUCCESS,6824,19077060,1,3900.0
192,7881,19284,1100488837,2015-12-23 08:59:00,2015-12-23 09:01:00,PAID_SUCCESS,7481,19076883,1,8490.0
193,8681,13002,1100662115,2015-12-28 17:40:00,2015-12-28 17:43:00,PAID_SUCCESS,8181,19112184,1,17900.0
194,9002,21108,1100507741,2015-12-30 13:44:00,2015-12-30 13:47:00,PAID_SUCCESS,8485,19091660,1,2600.0
195,9021,21115,1100627114,2015-12-30 15:00:00,2015-12-30 15:02:00,PAID_SUCCESS,8501,19101654,1,2690.0
196,9021,21115,1100627114,2015-12-30 15:00:00,2015-12-30 15:02:00,PAID_SUCCESS,8502,19112396,1,2380.0
197,9021,21115,1100627114,2015-12-30 15:00:00,2015-12-30 15:02:00,PAID_SUCCESS,8503,19112399,1,1750.0
198,9261,7322,1100579423,2015-12-31 14:16:00,2015-12-31 14:26:00,PAID_SUCCESS,8701,19015840,1,6900.0
199,9261,7322,1100579423,2015-12-31 14:16:00,2015-12-31 14:26:00,PAID_SUCCESS,8702,19114074,1,2900.0
200,9383,18462,1100718241,2016-01-01 12:18:00,2016-01-01 12:27:00,PAID_SUCCESS,8827,19051982,1,6900.0
201,9561,20822,1100657424,2016-03-01 10:19:00,2016-03-01 10:31:00,PAID_SUCCESS,8981,19071497,1,24800.0
202,9621,18462,1100718241,2016-03-01 21:11:00,2016-03-01 21:22:00,PAID_SUCCESS,9041,59007246,1,25900.0
203,9661,21626,1100725479,2016-04-01 10:52:00,2016-04-01 10:54:00,PAID_SUCCESS,9081,59001142,1,17900.0
204,9661,21626,1100725479,2016-04-01 10:52:00,2016-04-01 10:54:00,PAID_SUCCESS,9082,19011555,1,2900.0
205,9741,13352,1100712164,2016-04-01 16:52:00,2016-04-01 16:54:00,PAID_SUCCESS,9161,19077094,3,2100.0
206,9741,13352,1100712164,2016-04-01 16:52:00,2016-04-01 16:54:00,PAID_SUCCESS,9162,19077274,1,3380.0
207,9741,13352,1100712164,2016-04-01 16:52:00,2016-04-01 16:54:00,PAID_SUCCESS,9163,19096190,1,16445.0
208,9941,21985,1100726247,2016-06-01 11:17:00,2016-06-01 11:27:00,PAID_SUCCESS,9321,59011175,1,16800.0
209,10004,22544,1100726404,2016-07-01 00:03:00,2016-07-01 00:13:00,PAID_SUCCESS,9366,19084941,1,2900.0
210,10021,22564,1100726405,2016-07-01 08:47:00,2016-07-01 08:49:00,PAID_SUCCESS,9381,19026755,1,6600.0
211,10261,13743,1100624513,2016-10-01 12:52:00,2016-10-01 12:56:00,PAID_SUCCESS,9621,19041866,1,3690.0
212,10261,13743,1100624513,2016-10-01 12:52:00,2016-10-01 12:56:00,PAID_SUCCESS,9622,19114405,1,2660.0
213,10341,23482,1100616366,2016-11-01 15:17:00,2016-11-01 15:21:00,PAID_SUCCESS,9701,19114405,1,2660.0
214,10601,23706,1100727685,2016-12-01 22:09:00,2016-12-01 22:26:00,PAID_SUCCESS,9901,19047937,1,3640.0
215,10601,23706,1100727685,2016-12-01 22:09:00,2016-12-01 22:26:00,PAID_SUCCESS,9903,19047932,1,5600.0
